Anderson, Emily (I)	Lilo & Stitch	2002
Christensen, Jesper (I)	Quantum of Solace	2008
Christensen, Jesper (I)	The Interpreter	2005
Christensen, Jesper (I)	Sofies verden	1999
Christensen, Jesper (I)	Casino Royale	2006
Christensen, Jesper (I)	The Young Victoria	2009
Christensen, Jesper (I)	Italiensk for begyndere	2000
Kubr, Mark	Soul Surfer	2011
Kubr, Mark	The Time Machine	2002
Kubr, Mark	Spider-Man 3	2007
Kubr, Mark	Cellular	2004
Kubr, Mark	Role Models	2008
Kubr, Mark	Ted	2012
Kubr, Mark	The Flintstones in Viva Rock Vegas	2000
Kubr, Mark	Iron Man 2	2010
Kubr, Mark	The Spy Next Door	2010
Kubr, Mark	You Don't Mess with the Zohan	2008
Kubr, Mark	Collateral	2004
Darling, Ron	Shallow Hal	2001
Darling, Ron	The Day After Tomorrow	2004
Darling, Ron	Mr 3000	2004
Ramos, Liz (II)	Mr. & Mrs. Smith	2005
Ramos, Liz (II)	Rent	2005
Ramos, Liz (II)	Austin Powers in Goldmember	2002
Ramos, Liz (II)	Looney Tunes: Back in Action	2003
Castellaneta, Dan	Rugrats in Paris: The Movie - Rugrats II	2000
Castellaneta, Dan	Hey Arnold! The Movie	2002
Castellaneta, Dan	The Simpsons Movie	2007
Castellaneta, Dan	Superhero Movie	2008
Castellaneta, Dan	Happy Feet	2006
Castellaneta, Dan	Return to Never Land	2002
Castellaneta, Dan	Recess: School's Out	2001
Castellaneta, Dan	The War of the Roses	1989
Castellaneta, Dan	The Client	1994
Castellaneta, Dan	Super 8	2011
Castellaneta, Dan	CyberWorld	2000
Castellaneta, Dan	My Giant	1998
Castellaneta, Dan	Space Jam	1996
Castellaneta, Dan	Love Affair	1994
Castellaneta, Dan	Dr. Seuss' The Cat in the Hat	2003
Castellaneta, Dan	The Pursuit of Happyness	2006
Sandoval, Miguel (I)	Ballistic: Ecks vs. Sever	2002
Sandoval, Miguel (I)	Clear and Present Danger	1994
Sandoval, Miguel (I)	Get Shorty	1995
Sandoval, Miguel (I)	Real Steel	2011
Sandoval, Miguel (I)	The Crew	2000
Sandoval, Miguel (I)	Up Close & Personal	1996
Sandoval, Miguel (I)	Brüno	2009
Sandoval, Miguel (I)	Howard the Duck	1986
Sandoval, Miguel (I)	Collateral Damage	2002
Sandoval, Miguel (I)	Jurassic Park	1993
Sandoval, Miguel (I)	Blow	2001
Kingi Jr., Henry	Deliver Us from Eva	2003
Kingi Jr., Henry	The Crow	1994
Kingi Jr., Henry	Fled	1996
Kingi Jr., Henry	Ransom	1996
Kingi Jr., Henry	The Brothers	2001
Kingi Jr., Henry	Priest	2011
Ambrose, Lauren	Where the Wild Things Are	2009
Ambrose, Lauren	In & Out	1997
Ambrose, Lauren	Can't Hardly Wait	1998
Sonnenberg, Maurice	The Curse of the Jade Scorpion	2001
Sonnenberg, Maurice	Vicky Cristina Barcelona	2008
Sonnenberg, Maurice	Small Time Crooks	2000
Sonnenberg, Maurice	Midnight in Paris	2011
Sonnenberg, Maurice	Hollywood Ending	2002
Roseanne	Look Who's Talking Too	1990
Roseanne	15 Minutes	2001
Roseanne	Freddy's Dead: The Final Nightmare	1991
Roseanne	Home on the Range	2004
Florian, Brianna Leann	Spider-Man 3	2007
Florian, Brianna Leann	Meet Dave	2008
Florian, Brianna Leann	Music and Lyrics	2007
Portia (III)	Please Give	2010
Portia (III)	Freedomland	2006
Portia (III)	Synecdoche, New York	2008
Laidlaw, Jackie	The Man	2005
Laidlaw, Jackie	Sea of Love	1989
Laidlaw, Jackie	Welcome to Mooseport	2004
Kirk, Robert C.	We Own the Night	2007
Kirk, Robert C.	The Good Shepherd	2006
Kirk, Robert C.	Inside Man	2006
Kirk, Robert C.	American Gangster	2007
Cole, Lily	Snow White and the Huntsman	2012
Cole, Lily	St. Trinian's	2007
Cole, Lily	The Imaginarium of Doctor Parnassus	2009
Michael, Kenn	Dead Man on Campus	1998
Michael, Kenn	Evolution	2001
Michael, Kenn	Boomerang	1992
Hutchinson, Jeffrey	The Hitcher	2007
Hutchinson, Jeffrey	Bad News Bears	2005
Hutchinson, Jeffrey	Changeling	2008
Hutchinson, Jeffrey	The Ring Two	2005
Whaley, Frank	Pulp Fiction	1994
Whaley, Frank	Vacancy	2007
Whaley, Frank	World Trade Center	2006
Whaley, Frank	The School of Rock	2003
Whaley, Frank	Red Dragon	2002
Whaley, Frank	Broken Arrow	1996
Whaley, Frank	Born on the Fourth of July	1989
Whaley, Frank	The Doors	1991
Whaley, Frank	Field of Dreams	1989
Whaley, Frank	JFK	1991
Whaley, Frank	Drillbit Taylor	2008
Metrano, Art	Police Academy 2: Their First Assignment	1985
Metrano, Art	Breathless	1983
Metrano, Art	Teachers	1984
Metrano, Art	How Stella Got Her Groove Back	1998
Metrano, Art	History of the World: Part I	1981
Metrano, Art	Police Academy 3: Back in Training	1986
Nahan, Stu	Rocky Balboa	2006
Nahan, Stu	Rocky II	1979
Nahan, Stu	Rocky V	1990
Nahan, Stu	Rocky	1976
Nahan, Stu	Fast Times at Ridgemont High	1982
Nahan, Stu	Rocky IV	1985
Nahan, Stu	Private Benjamin	1980
Nahan, Stu	Rocky III	1982
Roberts, Eric (I)	The Cable Guy	1996
Roberts, Eric (I)	National Security	2003
Roberts, Eric (I)	DOA: Dead or Alive	2006
Roberts, Eric (I)	The Specialist	1994
Roberts, Eric (I)	Phat Girlz	2006
Roberts, Eric (I)	The Expendables	2010
Johnson, P. Lynn	The Invisible	2007
Johnson, P. Lynn	Final Destination	2000
Johnson, P. Lynn	An Unfinished Life	2005
Johnson, P. Lynn	50/50	2011
Tennant, Emily	Jennifer's Body	2009
Tennant, Emily	The Sisterhood of the Traveling Pants	2005
Tennant, Emily	I, Robot	2004
Tennant, Emily	Juno	2007
Tennant, Emily	John Tucker Must Die	2006
Tennant, Emily	Scooby Doo 2: Monsters Unleashed	2004
Tennant, Emily	I Love You, Beth Cooper	2009
Woods, Kevin Jamal	A Perfect World	1993
Woods, Kevin Jamal	The Little Rascals	1994
Woods, Kevin Jamal	Babe	1995
Byrnes, Michael (II)	Disaster Movie	2008
Byrnes, Michael (II)	Harold & Kumar Escape from Guantanamo Bay	2008
Byrnes, Michael (II)	Year One	2009
Shearer, Jack	Wag the Dog	1997
Shearer, Jack	Star Trek: First Contact	1996
Shearer, Jack	End of Days	1999
Shearer, Jack	Disclosure	1994
Shearer, Jack	Up Close & Personal	1996
Shearer, Jack	Senseless	1998
Shearer, Jack	Heartbreakers	2001
Shearer, Jack	The Negotiator	1998
Guarnera, Michael	Charlie's Angels: Full Throttle	2003
Guarnera, Michael	S.W.A.T.	2003
Guarnera, Michael	Bruce Almighty	2003
O'Haco, Jeff	Star Trek	2009
O'Haco, Jeff	Back to the Future	1985
O'Haco, Jeff	¡Three Amigos!	1986
O'Haco, Jeff	Indiana Jones and the Last Crusade	1989
Pope, Peggy	College Road Trip	2008
Pope, Peggy	Once Bitten	1985
Pope, Peggy	Nine to Five	1980
Blumberg, Stuart	Fight Club	1999
Blumberg, Stuart	The Girl Next Door	2004
Blumberg, Stuart	The Kids Are All Right	2010
Blumberg, Stuart	Keeping the Faith	2000
Maeda, Ai (II)	Desu nôto: The last name	2006
Maeda, Ai (II)	Nihon chinbotsu	2006
Maeda, Ai (II)	Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki	2001
Harnell, Jess	Horton Hears a Who!	2008
Harnell, Jess	Toy Story 3	2010
Harnell, Jess	Space Chimps	2008
Harnell, Jess	Transformers: Revenge of the Fallen	2009
Harnell, Jess	Up	2009
Harnell, Jess	Ice Age: The Meltdown	2006
Harnell, Jess	Casper	1995
Harnell, Jess	Transformers: Dark of the Moon	2011
Harnell, Jess	Scooby-Doo	2002
Harnell, Jess	Little Nicky	2000
Harnell, Jess	The Jungle Book 2	2003
Harnell, Jess	Over the Hedge	2006
Harnell, Jess	Cars 2	2011
Harnell, Jess	Igor	2008
Harnell, Jess	Cars	2006
Harnell, Jess	Robots	2005
Harnell, Jess	The Country Bears	2002
Harnell, Jess	A Bug's Life	1998
Harnell, Jess	Transformers	2007
Harnell, Jess	The Emperor's New Groove	2000
Harnell, Jess	Lilo & Stitch	2002
Harnell, Jess	Racing Stripes	2005
Harnell, Jess	Gake no ue no Ponyo	2008
Harnell, Jess	The Wild	2006
Harnell, Jess	Finding Nemo	2003
Harnell, Jess	TMNT	2007
Harnell, Jess	Cloudy with a Chance of Meatballs	2009
Harnell, Jess	Toy Story 2	1999
Harnell, Jess	The Lorax	2012
Harnell, Jess	Underdog	2007
Harnell, Jess	WALL·E	2008
Harnell, Jess	Surf's Up	2007
Harnell, Jess	Shrek the Third	2007
Parnell, Chris (I)	Jingle All the Way	1996
Parnell, Chris (I)	The Ladies Man	2000
Parnell, Chris (I)	Labor Pains	2009
Parnell, Chris (I)	Walk Hard: The Dewey Cox Story	2007
Parnell, Chris (I)	The Dictator	2012
Parnell, Chris (I)	Down with Love	2003
Parnell, Chris (I)	21 Jump Street	2012
Parnell, Chris (I)	Anchorman: The Legend of Ron Burgundy	2004
Parnell, Chris (I)	The Five-Year Engagement	2012
Parnell, Chris (I)	Hot Rod	2007
Tahir, Faran	Picture Perfect	1997
Tahir, Faran	Star Trek	2009
Tahir, Faran	Charlie Wilson's War	2007
Tahir, Faran	Anywhere But Here	1999
Tahir, Faran	The Jungle Book	1994
Tahir, Faran	Iron Man	2008
Tahir, Faran	Elysium	2013
Gunnlaugsdóttir, Tinna	Ungfrúin góða og húsið	1999
Gunnlaugsdóttir, Tinna	Í skugga hrafnsins	1988
Gunnlaugsdóttir, Tinna	Svo á jörðu sem á himni	1992
Gore II, George	Dance Flick	2009
Gore II, George	Eddie	1996
Gore II, George	The Devil's Advocate	1997
Quivrin, Jocelyn	Elizabeth	1998
Quivrin, Jocelyn	Peut-être	1999
Quivrin, Jocelyn	Laughing Out Loud) ®	2008
Quivrin, Jocelyn	Syriana	2005
Kenny, Tom (I)	The SpongeBob SquarePants Movie	2004
Kenny, Tom (I)	Hoodwinked!	2005
Kenny, Tom (I)	Transformers: Dark of the Moon	2011
Kenny, Tom (I)	Doraemon: Nobita to midori no kyojinden	2008
Kenny, Tom (I)	Surviving Christmas	2004
Kenny, Tom (I)	Space Chimps	2008
Kenny, Tom (I)	The Powerpuff Girls	2002
Kenny, Tom (I)	Orange County	2002
Kenny, Tom (I)	Eight Crazy Nights	2002
Kenny, Tom (I)	Winnie the Pooh	2011
Kenny, Tom (I)	Dr. Dolittle 2	2001
Kenny, Tom (I)	Sky High	2005
Kenny, Tom (I)	Happily N'Ever After	2006
Kenny, Tom (I)	Transformers: Revenge of the Fallen	2009
Kenny, Tom (I)	Meet the Robinsons	2007
Kenny, Tom (I)	The Ant Bully	2006
Rocha, Kali	Autumn in New York	2000
Rocha, Kali	Meet the Fockers	2004
Rocha, Kali	Gods and Generals	2003
Rocha, Kali	Over Her Dead Body	2008
Rocha, Kali	Meet the Parents	2000
Rocha, Kali	White Oleander	2002
Rocha, Kali	The Object of My Affection	1998
Rocha, Kali	The Crucible	1996
Hudson, Keith (I)	Marley & Me	2008
Hudson, Keith (I)	Out of Sight	1998
Hudson, Keith (I)	Bad Boys II	2003
Hudson, Keith (I)	Sex Drive	2008
Johnson, Raymond H.	Hannibal	2001
Johnson, Raymond H.	G.I. Jane	1997
Johnson, Raymond H.	The Contender	2000
Johnson, Raymond H.	Evan Almighty	2007
Johnson, Raymond H.	Hearts in Atlantis	2001
Johnson, Raymond H.	Cry_Wolf	2005
Johnson, Raymond H.	The Jackal	1997
Edwards, Laura (III)	Hairspray	2007
Edwards, Laura (III)	Step Up 2: The Streets	2008
Edwards, Laura (III)	Footloose	2011
Edwards, Laura (III)	Alvin and the Chipmunks	2007
Edwards, Laura (III)	Step Up	2006
Gallagher, Teresa (I)	Topsy-Turvy	1999
Gallagher, Teresa (I)	Cars 2	2011
Gallagher, Teresa (I)	The Jacket	2005
Gallagher, Teresa (I)	The King's Speech	2010
Moyer, Stephen (I)	88 Minutes	2007
Moyer, Stephen (I)	Priest	2011
Moyer, Stephen (I)	Quills	2000
Purcell, Dominic	Blade: Trinity	2004
Purcell, Dominic	Mission: Impossible II	2000
Purcell, Dominic	Killer Elite	2011
Purcell, Dominic	Primeval	2007
Gonneau, Jackie	Chicken Little	2005
Gonneau, Jackie	Bolt	2008
Gonneau, Jackie	The Time Traveler's Wife	2009
Gonneau, Jackie	Open Season	2006
Gonneau, Jackie	Madagascar: Escape 2 Africa	2008
Gonneau, Jackie	Despicable Me	2010
Gonneau, Jackie	Osmosis Jones	2001
Gonneau, Jackie	Meet the Robinsons	2007
Duvall, Shelley	Popeye	1980
Duvall, Shelley	The Shining	1980
Duvall, Shelley	RocketMan	1997
Duvall, Shelley	Time Bandits	1981
Duvall, Shelley	Home Fries	1998
Serbedzija, Rade	Quarantine	2008
Serbedzija, Rade	X-Men: First Class	2011
Serbedzija, Rade	EuroTrip	2004
Serbedzija, Rade	The Eye	2008
Serbedzija, Rade	Batman Begins	2005
Serbedzija, Rade	Harry Potter and the Deathly Hallows: Part 1	2010
Serbedzija, Rade	The Saint	1997
Serbedzija, Rade	The Fog	2005
Serbedzija, Rade	Taken 2	2012
Serbedzija, Rade	Mission: Impossible II	2000
Serbedzija, Rade	The Quiet American	2002
Serbedzija, Rade	Eyes Wide Shut	1999
Serbedzija, Rade	Snatch.	2000
Serbedzija, Rade	Mighty Joe Young	1998
Serbedzija, Rade	Space Cowboys	2000
Serbedzija, Rade	Stigmata	1999
Leech, George (I)	The Spy Who Loved Me	1977
Leech, George (I)	On Her Majesty's Secret Service	1969
Leech, George (I)	For Your Eyes Only	1981
Leech, George (I)	Thunderball	1965
Leech, George (I)	Goldfinger	1964
Douglass, Diane	Fly Away Home	1996
Douglass, Diane	Cocktail	1988
Douglass, Diane	Confessions of a Teenage Drama Queen	2004
Bandel, Murray	Trading Places	1983
Bandel, Murray	Ghost Busters	1984
Bandel, Murray	The Purple Rose of Cairo	1985
Bentley, John Eric	Trippin'	1999
Bentley, John Eric	Iron Man 2	2010
Bentley, John Eric	Transformers: Revenge of the Fallen	2009
Bentley, John Eric	Madagascar: Escape 2 Africa	2008
Bentley, John Eric	Resident Evil: Extinction	2007
Bollen, Paul	Unlawful Entry	1992
Bollen, Paul	Demolition Man	1993
Bollen, Paul	Lethal Weapon 4	1998
Bollen, Paul	Die Hard 2	1990
Bollen, Paul	Executive Decision	1996
Rae, Paul (II)	Daddy Day Camp	2007
Rae, Paul (II)	True Grit	2010
Rae, Paul (II)	Coach Carter	2005
Rae, Paul (II)	Next	2007
Fonda, Henry	The Longest Day	1962
Fonda, Henry	How the West Was Won	1962
Fonda, Henry	On Golden Pond	1981
Rees, Roger	Return to Never Land	2002
Rees, Roger	The Pink Panther	2006
Rees, Roger	A Midsummer Night's Dream	1999
Rees, Roger	Stop! Or My Mom Will Shoot	1992
Rees, Roger	Frida	2002
Rees, Roger	The New World	2005
Rees, Roger	The Scorpion King	2002
Rees, Roger	The Emperor's Club	2002
Rees, Roger	The Prestige	2006
Rees, Roger	Garfield: A Tail of Two Kitties	2006
Scorsese, Martin	Bringing Out the Dead	1999
Scorsese, Martin	Gangs of New York	2002
Scorsese, Martin	The Age of Innocence	1993
Scorsese, Martin	The Aviator	2004
Scorsese, Martin	The Muse	1999
Scorsese, Martin	The Color of Money	1986
Scorsese, Martin	Shark Tale	2004
Scorsese, Martin	Raging Bull	1980
Scorsese, Martin	Taxi Driver	1976
Lee, Jourdan	Imagine That	2009
Lee, Jourdan	Pineapple Express	2008
Lee, Jourdan	The Great Raid	2005
Embry, Ethan	Harold & Kumar Go to White Castle	2004
Embry, Ethan	Vacancy	2007
Embry, Ethan	Vegas Vacation	1997
Embry, Ethan	Timeline	2003
Embry, Ethan	Disturbing Behavior	1998
Embry, Ethan	Eagle Eye	2008
Embry, Ethan	Can't Hardly Wait	1998
Embry, Ethan	That Thing You Do!	1996
Embry, Ethan	Sweet Home Alabama	2002
Embry, Ethan	They	2002
Sbarge, Raphael	Pearl Harbor	2001
Sbarge, Raphael	Message in a Bottle	1999
Sbarge, Raphael	Independence Day	1996
Sbarge, Raphael	Risky Business	1983
Serano, Greg	Frailty	2001
Serano, Greg	Legally Blonde	2001
Serano, Greg	National Security	2003
Serano, Greg	In the Valley of Elah	2007
Serano, Greg	The Postman	1997
Serano, Greg	Terminator Salvation	2009
Kalember, Patricia	The Company Men	2010
Kalember, Patricia	Limitless	2011
Kalember, Patricia	Signs	2002
Freeman, Alfonso	Se7en	1995
Freeman, Alfonso	The Bucket List	2007
Freeman, Alfonso	Nurse Betty	2000
Freeman, Alfonso	The Shawshank Redemption	1994
Towne, Katharine	Go	1999
Towne, Katharine	Town & Country	2001
Towne, Katharine	Evolution	2001
Towne, Katharine	What Lies Beneath	2000
Towne, Katharine	She's All That	1999
Towne, Katharine	Mulholland Dr.	2001
Towne, Katharine	Blades of Glory	2007
Towne, Katharine	The Bachelor	1999
Zalt, Adam	Edge of Darkness	2010
Zalt, Adam	The Great Debaters	2007
Zalt, Adam	Bride Wars	2009
Zalt, Adam	The Pink Panther 2	2009
Wagner, Brett (I)	The Crazies	2010
Wagner, Brett (I)	Sleepover	2004
Wagner, Brett (I)	The Players Club	1998
Wagner, Brett (I)	Bicentennial Man	1999
Lacatena, Tim	Black Swan	2010
Lacatena, Tim	500) Days of Summer	2009
Lacatena, Tim	Step Up	2006
Blanche, Robert (I)	The Hunted	2003
Blanche, Robert (I)	World Trade Center	2006
Blanche, Robert (I)	K)now!?	2004
Blanche, Robert (I)	Men of Honor	2000
Hugo, Tara	Hellboy	2004
Hugo, Tara	In Love and War	1996
Hugo, Tara	United 93	2006
Molina, Rolando	Crazy/Beautiful	2001
Molina, Rolando	Bruce Almighty	2003
Molina, Rolando	Primary Colors	1998
Molina, Rolando	Edtv	1999
Molina, Rolando	Next Friday	2000
Molina, Rolando	Rumor Has It...	2005
Molina, Rolando	Eagle Eye	2008
Molina, Rolando	Domino	2005
Parker, J.C.	In Your Eyes	2010
Parker, J.C.	Enteng Kabisote 3: Okay ka fairy ko... The legend goes on and on and on	2006
Parker, J.C.	Manila Kingpin: The Asiong Salonga Story	2011
Freeman, Crispin	Hauru no ugoku shiro	2004
Freeman, Crispin	The Amazing Spider-Man	2012
Freeman, Crispin	Pirates of the Caribbean: At World's End	2007
Freeman, Crispin	Clash of the Titans	2010
Freeman, Crispin	Night at the Museum: Battle of the Smithsonian	2009
Freeman, Crispin	Ice Age: The Meltdown	2006
Freeman, Crispin	Gake no ue no Ponyo	2008
Embden, Judi	The Hurricane	1999
Embden, Judi	Honey	2003
Embden, Judi	Undercover Brother	2002
Godboldo, Dale	Fame	2009
Godboldo, Dale	Lakeview Terrace	2008
Godboldo, Dale	Thor	2011
Godboldo, Dale	The Sum of All Fears	2002
Firth, Peter (I)	Lifeforce	1985
Firth, Peter (I)	Chill Factor	1999
Firth, Peter (I)	Amistad	1997
Firth, Peter (I)	Pearl Harbor	2001
Firth, Peter (I)	The Greatest Game Ever Played	2005
Firth, Peter (I)	Mighty Joe Young	1998
Firth, Peter (I)	The Hunt for Red October	1990
Kennedy, Robert F.	Good Night, and Good Luck.	2005
Kennedy, Robert F.	Forrest Gump	1994
Kennedy, Robert F.	The Doors	1991
Kennedy, Robert F.	JFK	1991
Kennedy, Robert F.	Bobby	2006
Bean, Steve	The Out-of-Towners	1999
Bean, Steve	Mousehunt	1997
Bean, Steve	Blast from the Past	1999
Moran, Dylan (I)	Shaun of the Dead	2004
Moran, Dylan (I)	Run Fatboy Run	2007
Moran, Dylan (I)	Notting Hill	1999
Damergis, Anna	Sweet and Lowdown	1999
Damergis, Anna	Random Hearts	1999
Damergis, Anna	Summer of Sam	1999
Damergis, Anna	Riding in Cars with Boys	2001
Roberts, Emma (II)	Hotel for Dogs	2009
Roberts, Emma (II)	Nancy Drew	2007
Roberts, Emma (II)	Blow	2001
Roberts, Emma (II)	America's Sweethearts	2001
Roberts, Emma (II)	Wild Child	2008
Roberts, Emma (II)	Scream 4	2011
Roberts, Emma (II)	Aquamarine	2006
Felder, Clarence	The Last Boy Scout	1991
Felder, Clarence	The Goodbye Girl	1977
Felder, Clarence	A Nightmare on Elm Street: The Dream Child	1989
Felder, Clarence	Ruthless People	1986
Allen, Tommy (I)	Cradle Will Rock	1999
Allen, Tommy (I)	A Beautiful Mind	2001
Allen, Tommy (I)	Ransom	1996
Szostak, Stephanie	The Devil Wears Prada	2006
Szostak, Stephanie	We Bought a Zoo	2011
Szostak, Stephanie	Dinner for Schmucks	2010
Evans, Luke (I)	The Raven	2012
Evans, Luke (I)	Robin Hood	2010
Evans, Luke (I)	The Three Musketeers	2011
Evans, Luke (I)	Immortals	2011
Evans, Luke (I)	Clash of the Titans	2010
Cruz, Penélope	All the Pretty Horses	2000
Cruz, Penélope	Sahara	2005
Cruz, Penélope	Gothika	2003
Cruz, Penélope	Los abrazos rotos	2009
Cruz, Penélope	Captain Corelli's Mandolin	2001
Cruz, Penélope	Abre los ojos	1997
Cruz, Penélope	Todo sobre mi madre	1999
Cruz, Penélope	Sex and the City 2	2010
Cruz, Penélope	G-Force	2009
Cruz, Penélope	Blow	2001
Cruz, Penélope	Vanilla Sky	2001
Cruz, Penélope	Non ti muovere	2004
Cruz, Penélope	Vicky Cristina Barcelona	2008
Cruz, Penélope	Pirates of the Caribbean: On Stranger Tides	2011
Cruz, Penélope	Nine	2009
Sanchez, Johnny (I)	Bowfinger	1999
Sanchez, Johnny (I)	The First Wives Club	1996
Sanchez, Johnny (I)	Transformers	2007
Sanchez, Johnny (I)	Outrageous Fortune	1987
Sanchez, Johnny (I)	The Hard Way	1991
Driscoll, Shawn (I)	Quarantine	2008
Driscoll, Shawn (I)	America's Sweethearts	2001
Driscoll, Shawn (I)	Thirteen Days	2000
Driscoll, Shawn (I)	Beowulf	2007
Wayans Jr., Damon	Dance Flick	2009
Wayans Jr., Damon	The Other Guys	2010
Wayans Jr., Damon	Marmaduke	2010
Farrell, Nicholas	The Iron Lady	2011
Farrell, Nicholas	Chariots of Fire	1981
Farrell, Nicholas	Pearl Harbor	2001
Farrell, Nicholas	Amazing Grace	2006
Farrell, Nicholas	Greystoke: The Legend of Tarzan, Lord of the Apes	1984
Kravitz, Lenny	The Hunger Games	2012
Kravitz, Lenny	Precious	2009
Kravitz, Lenny	The Rugrats Movie	1998
Kravitz, Lenny	Zoolander	2001
Nutter, Mark (II)	Friday Night Lights	2004
Nutter, Mark (II)	Michael	1996
Nutter, Mark (II)	The Mechanic	2011
Munafo, Tony	Daylight	1996
Munafo, Tony	The Specialist	1994
Munafo, Tony	Rocky V	1990
Munafo, Tony	Rocky II	1979
Munafo, Tony	Two of a Kind	1983
Munafo, Tony	Staying Alive	1983
Munafo, Tony	Author! Author!	1982
Munafo, Tony	Rambo: First Blood Part II	1985
Adler, Jerry (I)	Synecdoche, New York	2008
Adler, Jerry (I)	In Her Shoes	2005
Adler, Jerry (I)	Larger Than Life	1996
Adler, Jerry (I)	Prime	2005
Maccone, Ronald	Out for Justice	1991
Maccone, Ronald	Casino	1995
Maccone, Ronald	Broadway Danny Rose	1984
Maccone, Ronald	Goodfellas	1990
Cowan, Rennie	Rocky Balboa	2006
Cowan, Rennie	Akeelah and the Bee	2006
Cowan, Rennie	Small Soldiers	1998
Khan, Ali (II)	The Adjustment Bureau	2011
Khan, Ali (II)	Sex and the City 2	2010
Khan, Ali (II)	The Last Airbender	2010
Washington, Sharon	Malcolm X	1992
Washington, Sharon	Michael Clayton	2007
Washington, Sharon	The Long Kiss Goodnight	1996
Washington, Sharon	The School of Rock	2003
Washington, Sharon	Die Hard: With a Vengeance	1995
Washington, Sharon	Freedomland	2006
Forlani, Claire	Boys and Girls	2000
Forlani, Claire	Antitrust	2001
Forlani, Claire	Mystery Men	1999
Forlani, Claire	Meet Joe Black	1998
Forlani, Claire	The Rock	1996
Forlani, Claire	The Medallion	2003
Forlani, Claire	In the Name of the King: A Dungeon Siege Tale	2007
Haleva, Jerry	Jane Austen's Mafia!	1998
Haleva, Jerry	Hot Shots! Part Deux	1993
Haleva, Jerry	The Big Lebowski	1998
Haleva, Jerry	Hot Shots!	1991
Crowley, Dermot	Octopussy	1983
Crowley, Dermot	The Legend of Bagger Vance	2000
Crowley, Dermot	Star Wars: Episode VI - Return of the Jedi	1983
Crowley, Dermot	Babel	2006
Backus, David (I)	Spider-Man 3	2007
Backus, David (I)	Priest	2011
Backus, David (I)	Gigli	2003
Newman, Brad (III)	The Comebacks	2007
Newman, Brad (III)	Wedding Crashers	2005
Newman, Brad (III)	The Heartbreak Kid	2007
